page,text,ch,ch_num
714,"“I’ll take her.” Edmure escorted her up the water stair and across the lower bailey, where",Catelyn,71
714,Petyr Baelish and Brandon Stark had once crossed swords for her favor. The massive,Catelyn,71
714,sandstone walls of the keep loomed above them. As they pushed through a door between,Catelyn,71
714,"two guardsmen in fish-crest helms, she asked, “How bad is he?” dreading the answer",Catelyn,71
714,even as she said the words.,Catelyn,71
714,"Edmure’s look was somber. “He will not be with us long, the maesters say. The pain",Catelyn,71
714,"is . . . constant, and grievous.”",Catelyn,71
714,"A blind rage filled her, a rage at all the world; at her brother Edmure and her sister Lysa,",Catelyn,71
714,"at the Lannisters, at the maesters, at Ned and her father and the monstrous gods who",Catelyn,71
714,"would take them both away from her. “You should have told me,” she said. “You should",Catelyn,71
714,have sent word as soon as you knew.”,Catelyn,71
714,“He forbade it. He did not want his enemies to know that he was dying. With the realm,Catelyn,71
714,,Catelyn,71
715,"so troubled, he feared that if the Lannisters suspected how frail he was . . . ”",Catelyn,71
715,"“ . . . they might attack?” Catelyn finished, hard. It was your doing, yours, a voice",Catelyn,71
715,whispered inside her. If you had not taken it upon yourself to seize the dwarf . . .,Catelyn,71
715,They climbed the spiral stair in silence.,Catelyn,71
715,"The keep was three-sided, like Riverrun itself, and Lord Hoster’s solar was triangular as",Catelyn,71
715,"well, with a stone balcony that jutted out to the east like the prow of some great",Catelyn,71
715,sandstone ship. From there the lord of the castle could look down on his walls and,Catelyn,71
715,"battlements, and beyond, to where the waters met. They had moved her father’s bed out",Catelyn,71
715,"onto the balcony. “He likes to sit in the sun and watch the rivers,” Edmure explained.",Catelyn,71
715,"“Father, see who I’ve brought. Cat has come to see you . . . ”",Catelyn,71
715,"Hoster Tully had always been a big man; tall and broad in his youth, portly as he grew",Catelyn,71
715,"older. Now he seemed shrunken, the muscle and meat melted off his bones. Even his",Catelyn,71
715,"face sagged. The last time Catelyn had seen him, his hair and beard had been brown,",Catelyn,71
715,well streaked with grey. Now they had gone white as snow.,Catelyn,71
715,"His eyes opened to the sound of Edmure’s voice. “Little cat,” he murmured in a voice",Catelyn,71
715,thin and wispy and wracked by pain. “My little cat.” A tremulous smile touched his face,Catelyn,71
715,as his hand groped for hers. “I watched for you . . . ”,Catelyn,71
715,"“I shall leave you to talk,” her brother said, kissing their lord father gently on the brow",Catelyn,71
715,before he withdrew.,Catelyn,71
715,"Catelyn knelt and took her father’s hand in hers. It was a big hand, but fleshless now, the",Catelyn,71
715,"bones moving loosely under the skin, all the strength gone from it. “You should have told",Catelyn,71
715,"me,” she said. “A rider, a raven . . . ”",Catelyn,71
715,"“Riders are taken, questioned,” he answered. “Ravens are brought down . . . ” A spasm of",Catelyn,71
715,"pain took him, and his fingers clutched hers hard. “The crabs are in my",Catelyn,71
715,"belly . . . pinching, always pinching. Day and night. They have fierce claws, the crabs.",Catelyn,71
715,"Maester Vyman makes me dreamwine, milk of the poppy . . . I sleep a lot . . . but I",Catelyn,71
715,"wanted to be awake to see you, when you came. I was afraid . . . when the Lannisters",Catelyn,71
715,"took your brother, the camps all around us . . . was afraid I would go, before I could see",Catelyn,71
715,you again . . . I was afraid . . . ”,Catelyn,71
715,"“I’m here, Father,” she said. “With Robb, my son. He’ll want to see you too.”",Catelyn,71
715,"“Your boy,” he whispered. “He had my eyes, I remember . . . ”",Catelyn,71
715,,Catelyn,71
716,"“He did, and does. And we’ve brought you Jaime Lannister, in irons. Riverrun is free",Catelyn,71
716,"again, Father.”",Catelyn,71
716,"Lord Hoster smiled. “I saw. Last night, when it began, I told them . . . had to see. They",Catelyn,71
716,"carried me to the gatehouse . . . watched from the battlements. Ah, that was",Catelyn,71
716,"beautiful . . . the torches came in a wave, I could hear the cries floating across the",Catelyn,71
716,"river . . . sweet cries . . . when that siege tower went up, gods . . . would have died then,",Catelyn,71
716,"and glad, if only I could have seen you children first. Was it your boy who did it? Was it",Catelyn,71
716,your Robb?”,Catelyn,71
716,"“Yes,” Catelyn said, fiercely proud. “It was Robb . . . and Brynden. Your brother is here",Catelyn,71
716,"as well, my lord.”",Catelyn,71
716,“Him.” Her father’s voice was a faint whisper. “The Blackfish . . . came back? From the,Catelyn,71
716,Vale?”,Catelyn,71
716,“Yes.”,Catelyn,71
716,"“And Lysa?” A cool wind moved through his thin white hair. “Gods be good, your",Catelyn,71
716,sister . . . did she come as well?”,Catelyn,71
716,He sounded so full of hope and yearning that it was hard to tell the truth. “No. I’m,Catelyn,71
716,sorry . . . ”,Catelyn,71
716,"“Oh.” His face fell, and some light went out of his eyes. “I’d hoped I would have liked to",Catelyn,71
716,"see her, before . . . ”",Catelyn,71
716,"“She’s with her son, in the Eyrie.”",Catelyn,71
716,"Lord Hoster gave a weary nod. “Lord Robert now, poor Arryn’s gone . . . I",Catelyn,71
716,remember . . . why did she not come with you?”,Catelyn,71
716,"“She is frightened, my lord. In the Eyrie she feels safe.” She kissed his wrinkled brow.",Catelyn,71
716,“Robb will be waiting. Will you see him? And Brynden?”,Catelyn,71
716,"“Your son,” he whispered. “Yes. Cat’s child . . . he had my eyes, I remember. When he",Catelyn,71
716,was born. Bring him . . . yes.”,Catelyn,71
716,“And your brother?”,Catelyn,71
716,"Her father glanced out over the rivers. “Blackfish,” he said. “Has he wed yet? Taken",Catelyn,71
716,,Catelyn,71
717,some . . . girl to wife?”,Catelyn,71
717,"Even on his deathbed, Catelyn thought sadly. “He has not wed. You know that, Father.",Catelyn,71
717,Nor will he ever.”,Catelyn,71
717,"“I told him . . . commanded him. Marry! I was his lord. He knows. My right, to make his",Catelyn,71
717,"match. A good match. A Redwyne. Old House. Sweet girl, pretty . . . freckles . . . Bethany,",Catelyn,71
717,yes. Poor child. Still waiting. Yes. Still . . . ”,Catelyn,71
717,"“Bethany Redwyne wed Lord Rowan years ago,” Catelyn reminded him. “She has three",Catelyn,71
717,children by him.”,Catelyn,71
717,"“Even so,” Lord Hoster muttered. “Even so. Spit on the girl. The Redwynes. Spit on me.",Catelyn,71
717,"His lord, his brother . . . that Blackfish. I had other offers. Lord Bracken’s girl. Walder",Catelyn,71
717,"Frey . . . any of three, he said . . . Has he wed? Anyone? Anyone?”",Catelyn,71
717,"“No one,” Catelyn said, “yet he has come many leagues to see you, fighting his way back",Catelyn,71
717,"to Riverrun. I would not be here now, if Ser Brynden had not helped us.”",Catelyn,71
717,"“He was ever a warrior,” her father husked. “That he could do. Knight of the Gate, yes.”",Catelyn,71
717,"He leaned back and closed his eyes, inutterably weary. “Send him. Later. I’ll sleep now.",Catelyn,71
717,"Too sick to fight. Send him up later, the Blackfish . . . ”",Catelyn,71
717,"Catelyn kissed him gently, smoothed his hair, and left him there in the shade of his keep,",Catelyn,71
717,with his rivers flowing beneath. He was asleep before she left the solar.,Catelyn,71
717,"When she returned to the lower bailey, Ser Brynden Tully stood on the water stairs with",Catelyn,71
717,"wet boots, talking with the captain of Riverrun’s guards. He came to her at once. “Is he—”",Catelyn,71
717,"“Dying,” she said. “As we feared.”",Catelyn,71
717,Her uncle’s craggy face showed his pain plain. He ran his fingers through his thick grey,Catelyn,71
717,hair. “Will he see me?”,Catelyn,71
717,She nodded. “He says he is too sick to fight.”,Catelyn,71
717,Brynden Blackfish chuckled. “I am too old a soldier to believe that. Hoster will be,Catelyn,71
717,"chiding me about the Redwyne girl even as we light his funeral pyre, damn his bones.”",Catelyn,71
717,"Catelyn smiled, knowing it was true. “I do not see Robb.”",Catelyn,71
717,,Catelyn,71
718,"“He went with Greyjoy to the hall, I believe.”",Catelyn,71
718,"Theon Greyjoy was seated on a bench in Riverrun’s Great Hall, enjoying a horn of ale",Catelyn,71
718,and regaling her father’s garrison with an account of the slaughter in the Whispering,Catelyn,71
718,"Wood. “Some tried to flee, but we’d pinched the valley shut at both ends, and we rode",Catelyn,71
718,out of the darkness with sword and lance. The Lannisters must have thought the Others,Catelyn,71
718,themselves were on them when that wolf of Robb’s got in among them. I saw him tear,Catelyn,71
718,"one man’s arm from his shoulder, and their horses went mad at the scent of him. I",Catelyn,71
718,couldn’t tell you how many men were thrown—”,Catelyn,71
718,"“Theon,” she interrupted, “where might I find my son?”",Catelyn,71
718,"“Lord Robb went to visit the godswood, my lady.”",Catelyn,71
718,"It was what Ned would have done. He is his father’s son as much as mine, I must",Catelyn,71
718,"remember. Oh, gods, Ned . . .",Catelyn,71
718,"She found Robb beneath the green canopy of leaves, surrounded by tall redwoods and",Catelyn,71
718,"great old elms, kneeling before the heart tree, a slender weirwood with a face more sad",Catelyn,71
718,"than fierce. His longsword was before him, the point thrust in the earth, his gloved",Catelyn,71
718,"hands clasped around the hilt. Around him others knelt: Greatjon Umber, Rickard",Catelyn,71
718,"Karstark, Maege Mormont, Galbart Glover, and more. Even Tytos Blackwood was",Catelyn,71
718,"among them, the great raven cloak fanned out behind him. These are the ones who keep",Catelyn,71
718,"the old gods, she realized. She asked herself what gods she kept these days, and could",Catelyn,71
718,not find an answer.,Catelyn,71
718,It would not do to disturb them at their prayers. The gods must have their due . . . even,Catelyn,71
718,"cruel gods who would take Ned from her, and her lord father as well. So Catelyn waited.",Catelyn,71
718,"The river wind moved through the high branches, and she could see the Wheel Tower to",Catelyn,71
718,"her right, ivy crawling up its side. As she stood there, all the memories came flooding",Catelyn,71
